=== 起点中文网各分类月票榜前 100 名 汇总 ===
--- 爬取完成时间: 198532.281 ---
 81. 《谁唱大风起》 - https://www.qidian.com/book/1046263718/
 82. 《神雕：从小龙女的青梅竹马开始》 - https://www.qidian.com/book/1045901929/
 83. 《诸天：开局越女阿青》 - https://www.qidian.com/book/1034082096/
 84. 《武侠：开局奖励满级神功》 - https://www.qidian.com/book/1032569010/
 85. 《剑猎天下》 - https://www.qidian.com/book/1030376079/
 86. 《苦境之战血天下》 - https://www.qidian.com/book/1039925307/
 87. 《桃李春风一杯酒》 - https://www.qidian.com/book/1038034045/
 88. 《龙象演武，力破江湖》 - https://www.qidian.com/book/1046376365/
 89. 《萧峰穿越张无忌》 - https://www.qidian.com/book/1044097760/
 90. 《我在武侠世界雇佣玩家》 - https://www.qidian.com/book/1032860125/
 91. 《金刚不坏大寨主》 - https://www.qidian.com/book/1023502814/
 92. 《最强boss系统》 - https://www.qidian.com/book/1003123274/
 93. 《无限辉煌图卷》 - https://www.qidian.com/book/1031584565/
 94. 《侠行天下》 - https://www.qidian.com/book/1001827159/
 95. 《从灵犀一指开始笑傲江湖》 - https://www.qidian.com/book/1045953062/
 96. 《刀光如月映九州》 - https://www.qidian.com/book/1014914870/
 97. 《从阴癸门徒开始》 - https://www.qidian.com/book/1040459840/
 98. 《剑啸灵霄》 - https://www.qidian.com/book/1043285370/
 99. 《综武：从全真走出的逍遥仙》 - https://www.qidian.com/book/1040654385/
100. 《凡人：韩师弟一心修炼，仙子勿扰》 - https://www.qidian.com/book/1046426039/

==== 仙侠 ====
  1. 《没钱修什么仙？》 - https://www.qidian.com/book/1042256511/
  2. 《玄鉴仙族》 - https://www.qidian.com/book/1035420986/
  3. 《赤心巡天》 - https://www.qidian.com/book/1016530091/
  4. 《借剑》 - https://www.qidian.com/book/1045165156/
  5. 《山河稷》 - https://www.qidian.com/book/1043748975/
  6. 《俗仙》 - https://www.qidian.com/book/1045391192/
  7. 《蜀山镇世地仙》 - https://www.qidian.com/book/1039775049/
  8. 《百世修仙：我能固定天赋》 - https://www.qidian.com/book/1045561279/
  9. 《红尘尸仙》 - https://www.qidian.com/book/1042279725/
 10. 《仙人消失之后》 - https://www.qidian.com/book/1033991975/
 11. 《仙道尽头》 - https://www.qidian.com/book/1044334449/
 12. 《仙业》 - https://www.qidian.com/book/1035985996/
 13. 《山海提灯》 - https://www.qidian.com/book/1039449163/
 14. 《仙工开物》 - https://www.qidian.com/book/1039889503/
 15. 《凡人修仙传》 - https://www.qidian.com/book/107580/
 16. 《阵问长生》 - https://www.qidian.com/book/1036645930/
 17. 《天倾之后》 - https://www.qidian.com/book/1039968886/
 18. 《乌龙山修行笔记》 - https://www.qidian.com/book/1038152211/
 19. 《今天也在努力做魔头》 - https://www.qidian.com/book/1045429237/
 20. 《地仙只想种田》 - https://www.qidian.com/book/1044418266/
 21. 《公若不弃，愿拜为义父》 - https://www.qidian.com/book/1041120056/
 22. 《上玉阙》 - https://www.qidian.com/book/1042719946/
 23. 《坐看仙倾》 - https://www.qidian.com/book/1042444808/
 24. 《尸怪修行笔记》 - https://www.qidian.com/book/1045897250/
 25. 《高武偏要修个仙》 - https://www.qidian.com/book/1043275359/
 26. 《请同学斩妖》 - https://www.qidian.com/book/1045811295/
 27. 《神话之后》 - https://www.qidian.com/book/1040063391/
 28. 《长生修仙，与龟同行》 - https://www.qidian.com/book/1044392910/
 29. 《蜀山剑仙列传》 - https://www.qidian.com/book/1045424909/
 30. 《泼刀行》 - https://www.qidian.com/book/1040056471/
 31. 《湿卵胎化》 - https://www.qidian.com/book/1040711063/
 32. 《你越信我越真》 - https://www.qidian.com/book/1044653132/
 33. 《从升级建筑开始长生》 - https://www.qidian.com/book/1044094788/
 34. 《执掌五雷行两界》 - https://www.qidian.com/book/1042718488/
 35. 《咒禁山海》 - https://www.qidian.com/book/1044421650/
 36. 《北辰剑宗掌门秘录》 - https://www.qidian.com/book/1040163197/
 37. 《我成了女魔头的心魔》 - https://www.qidian.com/book/1042181628/
 38. 《御兽飞升》 - https://www.qidian.com/book/1041955936/
 39. 《不是吧君子也防》 - https://www.qidian.com/book/1036082519/
 40. 《西游：从拜师太乙救苦天尊开始》 - https://www.qidian.com/book/1045043919/
 41. 《集群重炮轰杀修仙者》 - https://www.qidian.com/book/1037793240/
 42. 《方仙外道》 - https://www.qidian.com/book/1046012796/
 43. 《剑来》 - https://www.qidian.com/book/1012261200/
 44. 《我的模拟长生路》 - https://www.qidian.com/book/1033422902/
 45. 《这个洪荒不正经！》 - https://www.qidian.com/book/1037627221/
 46. 《谁让他修仙的！》 - https://www.qidian.com/book/1036504904/
 47. 《元始金章》 - https://www.qidian.com/book/1046000272/
 48. 《长生修仙，从画符开始》 - https://www.qidian.com/book/1043994251/
 49. 《在修仙世界的悠闲生活》 - https://www.qidian.com/book/1044591182/
 50. 《修仙：我在现代留过学》 - https://www.qidian.com/book/1040257435/
 51. 《叩问仙道》 - https://www.qidian.com/book/1022576776/
 52. 《九州仙府首通指南》 - https://www.qidian.com/book/1040097952/
 53. 《长生从炼丹宗师开始》 - https://www.qidian.com/book/1036526469/
 54. 《无极！》 - https://www.qidian.com/book/1043594062/
 55. 《万法道君，从小云雨术开始》 - https://www.qidian.com/book/1042115425/
 56. 《大赤仙门》 - https://www.qidian.com/book/1041838605/
 57. 《末法天地长生仙》 - https://www.qidian.com/book/1044017859/
 58. 《摄政妖妃的赤胆忠臣》 - https://www.qidian.com/book/1044096078/
 59. 《谁说我是靠女人升官的？》 - https://www.qidian.com/book/1043552031/
 60. 《遮天》 - https://www.qidian.com/book/1735921/
 61. 《老祖，时代变了》 - https://www.qidian.com/book/1041573111/
 62. 《苟成圣人，仙官召我养马》 - https://www.qidian.com/book/1040307982/
 63. 《从须弥开始命格成圣》 - https://www.qidian.com/book/1042098593/
 64. 《苟在末法福地当树祖》 - https://www.qidian.com/book/1044470700/
 65. 《渊天辟道》 - https://www.qidian.com/book/1043941537/
 66. 《从两界开始御兽修仙》 - https://www.qidian.com/book/1042864084/
 67. 《接管地府后，我成了诡异头子》 - https://www.qidian.com/book/1043615583/
 68. 《从每日一卦开始打造长生仙族》 - https://www.qidian.com/book/1044207825/
 69. 《长生：从种田刷新词条开始》 - https://www.qidian.com/book/1039791370/
 70. 《长生从炼化混元葫芦开始》 - https://www.qidian.com/book/1039848910/
 71. 《长生修仙：我的天赋有点多》 - https://www.qidian.com/book/1043488778/
 72. 《青葫剑仙》 - https://www.qidian.com/book/1017331719/
 73. 《国师》 - https://www.qidian.com/book/1046002803/
 74. 《我有一个修仙世界》 - https://www.qidian.com/book/1033296433/
 75. 《我在修仙界大器晚成》 - https://www.qidian.com/book/1037042754/
 76. 《光阴之外》 - https://www.qidian.com/book/1031777108/
 77. 《幽冥画皮卷》 - https://www.qidian.com/book/1041757127/
 78. 《玄尘道途》 - https://www.qidian.com/book/1009854468/
 79. 《洪荒：重生一气仙，稳健修行》 - https://www.qidian.com/book/1045818681/
 80. 《修仙从吞金补阳法开始》 - https://www.qidian.com/book/1039572991/
 81. 《修行成真》 - https://www.qidian.com/book/1043846379/
 82. 《我在封神修炼蜀山法》 - https://www.qidian.com/book/1044259222/
 83. 《诡道神话》 - https://www.qidian.com/book/1042347196/
 84. 《剑道余烬》 - https://www.qidian.com/book/1039487345/
 85. 《统御龙庭》 - https://www.qidian.com/book/1045000525/
 86. 《我在修仙界万古长青》 - https://www.qidian.com/book/1035687541/
 87. 《剑宗外门》 - https://www.qidian.com/book/1043445225/
 88. 《我以力服仙》 - https://www.qidian.com/book/1038834246/
 89. 《大奉打更人》 - https://www.qidian.com/book/1019664125/
 90. 《黄皮道主》 - https://www.qidian.com/book/1041897017/
 91. 《无限神职》 - https://www.qidian.com/book/1044208566/
 92. 《野夫提刀录》 - https://www.qidian.com/book/1041829708/
 93. 《我修仙有进度条》 - https://www.qidian.com/book/1037753347/
 94. 《万灵仙族》 - https://www.qidian.com/book/1036735238/
 95. 《苟成神君，宗门让我入赘》 - https://www.qidian.com/book/1039704263/
 96. 《从族谱命格开始打造长生仙族》 - https://www.qidian.com/book/1044987524/
 97. 《我以机缘觅长生》 - https://www.qidian.com/book/1038350015/
 98. 《水元成神，终为天地山川主》 - https://www.qidian.com/book/1045468383/
 99. 《修仙家族：我家老祖太稳健了》 - https://www.qidian.com/book/1036836679/
100. 《美食赋我词条，苟着终会无敌》 - https://www.qidian.com/book/1043899092/

==== 都市 ====
  1. 《捞尸人》 - https://www.qidian.com/book/1041637443/
  2. 《重回1982小渔村》 - https://www.qidian.com/book/1034727274/
  3. 《1979黄金时代》 - https://www.qidian.com/book/1039689097/
  4. 《都重生了谁考公务员啊》 - https://www.qidian.com/book/1038504669/
  5. 《刚准备高考，离婚逆袭系统来了》 - https://www.qidian.com/book/1040790581/
  6. 《Z世代艺术家》 - https://www.qidian.com/book/1042685395/
  7. 《1984：从破产川菜馆开始》 - https://www.qidian.com/book/1044818845/
  8. 《重启人生》 - https://www.qidian.com/book/1043695973/
  9. 《非正常美食文》 - https://www.qidian.com/book/1040990451/
 10. 《沸腾时代》 - https://www.qidian.com/book/1045632933/
 11. 《贫道要考大学》 - https://www.qidian.com/book/1045457037/
 12. 《发薪就能变强，我有十亿员工！》 - https://www.qidian.com/book/1043465009/
 13. 《多我一个后富怎么了》 - https://www.qidian.com/book/1033148818/
 14. 《魅力点满，继承游戏资产》 - https://www.qidian.com/book/1039142740/
 15. 《从山寨老头乐，到工业霸主》 - https://www.qidian.com/book/1045762422/
 16. 《重生八一渔猎西北》 - https://www.qidian.com/book/1039893514/
 17. 《说好的保卫科干事，你破什么案？》 - https://www.qidian.com/book/1043961748/
 18. 《1987我的年代》 - https://www.qidian.com/book/1040855137/
 19. 《韩城：我与未来有扇门》 - https://www.qidian.com/book/1044444421/
 20. 《死刑变无罪？谁叫他做侦探的！》 - https://www.qidian.com/book/1043127479/
 21. 《整座大山都是我的猎场》 - https://www.qidian.com/book/1031866444/
 22. 《绑定打卡系统，我成了悠闲旅行家》 - https://www.qidian.com/book/1044764578/
 23. 《以神通之名》 - https://www.qidian.com/book/1044896207/
 24. 《重生08：装备系男神》 - https://www.qidian.com/book/1042476546/
 25. 《华娱浪子，怎么被天仙改造了？》 - https://www.qidian.com/book/1041096567/
 26. 《阴影帝国》 - https://www.qidian.com/book/1040456686/
 27. 《华娱情报王》 - https://www.qidian.com/book/1041467170/
 28. 《我具现了蜀山游戏》 - https://www.qidian.com/book/1044663336/
 29. 《从满仓A股开始成为资本》 - https://www.qidian.com/book/1044349300/
 30. 《重燃青葱时代》 - https://www.qidian.com/book/1039058592/
 31. 《饮食男女》 - https://www.qidian.com/book/1033780528/
 32. 《华娱从男模开始》 - https://www.qidian.com/book/1042471645/
 33. 《那年华娱》 - https://www.qidian.com/book/1035633356/
 34. 《重生2014：我，刑侦之王》 - https://www.qidian.com/book/1042259403/
 35. 《这个明星正得发邪》 - https://www.qidian.com/book/1044165836/
 36. 《华娱的盛宴》 - https://www.qidian.com/book/1044986725/
 37. 《奶爸学园》 - https://www.qidian.com/book/1021836787/
 38. 《医路坦途》 - https://www.qidian.com/book/1013477299/
 39. 《华娱1995》 - https://www.qidian.com/book/1045172422/
 40. 《华娱唯一太阳》 - https://www.qidian.com/book/1045273110/
 41. 《重生鉴宝：我真没想当专家》 - https://www.qidian.com/book/1043813234/
 42. 《重生的我没有梦想》 - https://www.qidian.com/book/1045033637/
 43. 《我的饭馆通北宋》 - https://www.qidian.com/book/1044164076/
 44. 《重生97，我在市局破悬案》 - https://www.qidian.com/book/1042875987/
 45. 《人在狼旅，军令执行就变强》 - https://www.qidian.com/book/1044887622/
 46. 《快收了神通吧！》 - https://www.qidian.com/book/1042962874/
 47. 《激荡1979！》 - https://www.qidian.com/book/1042561588/
 48. 《美利坚打猎：从荒野独居开始》 - https://www.qidian.com/book/1044930090/
 49. 《绝对之门》 - https://www.qidian.com/book/1045076310/
 50. 《重生2015，高中开始做男神》 - https://www.qidian.com/book/1045808916/
 51. 《重生从操盘县城女网红开始》 - https://www.qidian.com/book/1044473902/
 52. 《我在网购平台薅的全是真货》 - https://www.qidian.com/book/1044113116/
 53. 《我都满级号了，你们才刚穿越？》 - https://www.qidian.com/book/1045829425/
 54. 《军途：从一封征兵信邮寄开始》 - https://www.qidian.com/book/1043195551/
 55. 《四合院里的大国宗师》 - https://www.qidian.com/book/1039068492/
 56. 《这个导演没有格局》 - https://www.qidian.com/book/1044290847/
 57. 《主公，你要支棱起来呀》 - https://www.qidian.com/book/1042060510/
 58. 《噩梦使徒》 - https://www.qidian.com/book/1038356866/
 59. 《中东暴君》 - https://www.qidian.com/book/1043767853/
 60. 《重生：我老婆是天后》 - https://www.qidian.com/book/1041859616/
 61. 《重生从1993开始》 - https://www.qidian.com/book/1038540283/
 62. 《华娱：重生了，还逼我做渣男啊》 - https://www.qidian.com/book/1041248416/
 63. 《税收只在机枪射程内！》 - https://www.qidian.com/book/1043495527/
 64. 《继承道观，开局武媚娘来上香》 - https://www.qidian.com/book/1044435282/
 65. 《激情年代：开局成为七级工程师》 - https://www.qidian.com/book/1045425297/
 66. 《那年花开1981》 - https://www.qidian.com/book/1037798729/
 67. 《华娱从洪世贤开始》 - https://www.qidian.com/book/1043262073/
 68. 《国民法医》 - https://www.qidian.com/book/1033893441/
 69. 《人已中年，这个医生才出道》 - https://www.qidian.com/book/1045905122/
 70. 《战地摄影师手札》 - https://www.qidian.com/book/1029087654/
 71. 《华娱，不放纵能叫影帝吗？》 - https://www.qidian.com/book/1040036163/
 72. 《半岛：我玩的就是真实！》 - https://www.qidian.com/book/1001419313/
 73. 《华娱之摄影系大导》 - https://www.qidian.com/book/1043599622/
 74. 《我不是天才刑警》 - https://www.qidian.com/book/1045961766/
 75. 《半岛：从躲在idol衣柜里开始》 - https://www.qidian.com/book/1045318171/
 76. 《从1984开始的淘金生涯》 - https://www.qidian.com/book/1045757087/
 77. 《别胡说，我这是人皇幡》 - https://www.qidian.com/book/1041265474/
 78. 《人在县城，你说我是大佬？》 - https://www.qidian.com/book/1043284603/
 79. 《东京泡沫人生》 - https://www.qidian.com/book/1033886400/
 80. 《离婚后，我能听到未来的声音》 - https://www.qidian.com/book/1040053109/
 81. 《华娱之2000》 - https://www.qidian.com/book/1037702343/
 82. 《重生1977大时代》 - https://www.qidian.com/book/1041346867/
 83. 《重生之煤老板旗下的艺人》 - https://www.qidian.com/book/1043840344/
 84. 《华娱：从96年加入正规军开始》 - https://www.qidian.com/book/1046086858/
 85. 《离职小米后，我成了友商公敌》 - https://www.qidian.com/book/1039766291/
 86. 《华娱：屁股坐正了吗？你就当导演》 - https://www.qidian.com/book/1045764990/
 87. 《我一个三金导演十项全能很合理吧》 - https://www.qidian.com/book/1044420615/
 88. 《重生08，邪修创业》 - https://www.qidian.com/book/1045578425/
 89. 《我在欧洲当文豪》 - https://www.qidian.com/book/1043217704/
 90. 《择日走红》 - https://www.qidian.com/book/1037898200/
 91. 《八十年代渔猎日常》 - https://www.qidian.com/book/1041196547/
 92. 《总华探长死了，我是港警一哥！》 - https://www.qidian.com/book/1046070081/
 93. 《都重生了谁还正经创业啊》 - https://www.qidian.com/book/1042400352/
 94. 《1977：开局相亲女儿国王》 - https://www.qidian.com/book/1039879932/
 95. 《华娱：这个明星不讲规矩》 - https://www.qidian.com/book/1045235130/
 96. 《美警生存实录：以德服人》 - https://www.qidian.com/book/1044332906/
 97. 《快财务自由，内娱整顿系统来了！》 - https://www.qidian.com/book/1043900439/
 98. 《我在北美发癫，癫佬们都当真了》 - https://www.qidian.com/book/1045635997/
 99. 《没钱怎么当明星》 - https://www.qidian.com/book/1045168458/
100. 《游戏制作：从重铸二次元游戏开始》 - https://www.qidian.com/book/1044472173/

==== 现实 ====
  1. 《兼程1995》 - https://www.qidian.com/book/1043567427/
  2. 《万物希声》 - https://www.qidian.com/book/1042510523/
  3. 《行商坐医》 - https://www.qidian.com/book/1035148756/
  4. 《暂住》 - https://www.qidian.com/book/1045764702/
  5. 《网中人》 - https://www.qidian.com/book/1046120212/
  6. 《大国军垦》 - https://www.qidian.com/book/1026755225/
  7. 《定风波1934》 - https://www.qidian.com/book/1044920331/
  8. 《我的1979》 - https://www.qidian.com/book/1003541158/
  9. 《清迈谜案》 - https://www.qidian.com/book/1045285926/
 10. 《清明十二年》 - https://www.qidian.com/book/1045704415/
 11. 《警察陈书》 - https://www.qidian.com/book/1033291031/
 12. 《面目》 - https://www.qidian.com/book/1046343682/
 13. 《三号造梦室》 - https://www.qidian.com/book/1046059976/
 14. 《王牌律师》 - https://www.qidian.com/book/1046157939/
 15. 《识文》 - https://www.qidian.com/book/1046368062/
 16. 《奔赴鹏城》 - https://www.qidian.com/book/1041974636/
 17. 《八水伏龙》 - https://www.qidian.com/book/1045739394/
 18. 《人类重建计划》 - https://www.qidian.com/book/1046274255/
 19. 《最中幻想：一帮怪咖整活游戏》 - https://www.qidian.com/book/1045769536/
 20. 《奔腾年代——向南向北》 - https://www.qidian.com/book/1015447100/
 21. 《警探长》 - https://www.qidian.com/book/1016237165/
 22. 《我在深圳的青葱岁月》 - https://www.qidian.com/book/1016440336/
 23. 《又心动了，埋了吧》 - https://www.qidian.com/book/1045661597/
 24. 《南向逆风》 - https://www.qidian.com/book/1046119906/
 25. 《老兵新警》 - https://www.qidian.com/book/1026161931/
 26. 《未来租客》 - https://www.qidian.com/book/1044423412/
 27. 《董锵锵留德记》 - https://www.qidian.com/book/1013641978/
 28. 《画太阳》 - https://www.qidian.com/book/1046300117/
 29. 《算法青春》 - https://www.qidian.com/book/1046108757/
 30. 《暗潮之下》 - https://www.qidian.com/book/1045155833/
 31. 《我有一座山》 - https://www.qidian.com/book/1011351933/
 32. 《乐土》 - https://www.qidian.com/book/1046439661/
 33. 《律师本色》 - https://www.qidian.com/book/1035407347/
 34. 《秘战无声》 - https://www.qidian.com/book/1021680871/
 35. 《大国机修》 - https://www.qidian.com/book/1030229630/
 36. 《浓情绮梦坊》 - https://www.qidian.com/book/1043801859/
 37. 《叠加态人生》 - https://www.qidian.com/book/1046453047/
 38. 《1991从芯开始》 - https://www.qidian.com/book/1023504293/
 39. 《刑侦手记：棋逢对手》 - https://www.qidian.com/book/1044497037/
 40. 《锦绣时代》 - https://www.qidian.com/book/1046196674/
 41. 《重返2000：大国机长》 - https://www.qidian.com/book/1034347637/
 42. 《西风归长安》 - https://www.qidian.com/book/1043638609/
 43. 《小律师》 - https://www.qidian.com/book/1040857028/
 44. 《我曾叫牛百万》 - https://www.qidian.com/book/1034354892/
 45. 《我好想你》 - https://www.qidian.com/book/1045924713/
 46. 《正义的实习忒弥斯》 - https://www.qidian.com/book/1045635604/
 47. 《大隋寻疑录》 - https://www.qidian.com/book/1044841429/
 48. 《半杯流年半杯月》 - https://www.qidian.com/book/1024073161/
 49. 《枭雄闯天涯》 - https://www.qidian.com/book/1019102886/
 50. 《大国重坦》 - https://www.qidian.com/book/1017558916/
 51. 《闪门》 - https://www.qidian.com/book/1038316936/
 52. 《复兴之路》 - https://www.qidian.com/book/3542213/
 53. 《上海凡人传》 - https://www.qidian.com/book/1031351998/
 54. 《警官杨前锋的故事》 - https://www.qidian.com/book/1010337558/
 55. 《大地主的小日子》 - https://www.qidian.com/book/1688537/
 56. 《卜筑》 - https://www.qidian.com/book/1013015684/
 57. 《欲望黑洞》 - https://www.qidian.com/book/1043270281/
 58. 《日月相望》 - https://www.qidian.com/book/1040995274/
 59. 《红圈律所：铸金之路》 - https://www.qidian.com/book/1041961036/
 60. 《我带全村脱贫致富》 - https://www.qidian.com/book/1032766396/
 61. 《出猎》 - https://www.qidian.com/book/1027122305/
 62. 《流金时代》 - https://www.qidian.com/book/1015240612/
 63. 《老街食堂》 - https://www.qidian.com/book/1042322623/
 64. 《长青纪事》 - https://www.qidian.com/book/1028932906/
 65. 《钞能力班主任》 - https://www.qidian.com/book/1020556791/
 66. 《浦江东》 - https://www.qidian.com/book/1015780491/
 67. 《中年油腻大叔和厌世女孩儿》 - https://www.qidian.com/book/1015594397/
 68. 《关于陈默的一切》 - https://www.qidian.com/book/1045948840/
 69. 《适者生存》 - https://www.qidian.com/book/1044987141/
 70. 《现挂人生》 - https://www.qidian.com/book/1044411190/
 71. 《关内关外》 - https://www.qidian.com/book/1042252526/
 72. 《风华年代》 - https://www.qidian.com/book/1042195844/
 73. 《剖天》 - https://www.qidian.com/book/1038445464/
 74. 《传奇浪潮十八年》 - https://www.qidian.com/book/1022961302/
 75. 《特级厨师》 - https://www.qidian.com/book/1020218236/

==== 军事 ====
  1. 《谍影：命令与征服》 - https://www.qidian.com/book/1037011820/
  2. 《我的谍战岁月》 - https://www.qidian.com/book/1026909178/
  3. 《谍战生存指南》 - https://www.qidian.com/book/1041984088/
  4. 《民国：烽火1937》 - https://www.qidian.com/book/1042326049/
  5. 《抗战：通电全国，出关》 - https://www.qidian.com/book/1043590719/
  6. 《从粉碎敦刻尔克开始》 - https://www.qidian.com/book/1045389338/
  7. 《谁教你这么当兵的！》 - https://www.qidian.com/book/1041061790/
  8. 《谍战，都别猜了，我真是卧底啊》 - https://www.qidian.com/book/1044917259/
  9. 《谍战：让你卧底，你领五份工资？》 - https://www.qidian.com/book/1042289139/
 10. 《亮剑：从区小队开始发展》 - https://www.qidian.com/book/1044141276/
 11. 《佣兵我为王》 - https://www.qidian.com/book/1039538288/
 12. 《抗战从淞沪开始》 - https://www.qidian.com/book/1042894905/
 13. 《我的抗联岁月》 - https://www.qidian.com/book/1043146703/
 14. 《亮剑：从晋西北打到上甘岭》 - https://www.qidian.com/book/1042640253/
 15. 《蝉动》 - https://www.qidian.com/book/1028121170/
 16. 《抗战楚云飞：机枪阵地左移五米》 - https://www.qidian.com/book/1041278788/
 17. 《长津湖：从闪击汉城到老山轮战》 - https://www.qidian.com/book/1041925593/
 18. 《年代剧：老曹的潇洒人生》 - https://www.qidian.com/book/1044883860/
 19. 《抗战雄心》 - https://www.qidian.com/book/1045525038/
 20. 《亮剑：从边区造到大国重工》 - https://www.qidian.com/book/1044726922/
 21. 《影视剧中的王牌特工》 - https://www.qidian.com/book/1037566731/
 22. 《穿越潜伏，我真不是峨眉峰》 - https://www.qidian.com/book/1044289310/
 23. 《炮火弧线》 - https://www.qidian.com/book/1038863996/
 24. 《谍战：我能读取记忆信息》 - https://www.qidian.com/book/1043387581/
 25. 《从红海行动开始的文娱》 - https://www.qidian.com/book/1031177276/
 26. 《亮剑：蓝星工业杀疯了》 - https://www.qidian.com/book/1045581443/
 27. 《最强合成旅》 - https://www.qidian.com/book/1039435139/
 28. 《谍影风云》 - https://www.qidian.com/book/1011489683/
 29. 《弹道尾迹》 - https://www.qidian.com/book/1044549482/
 30. 《我的谍战日记》 - https://www.qidian.com/book/1038764864/
 31. 《穿越民国从黄埔走向抗战》 - https://www.qidian.com/book/1044545648/
 32. 《我在租界做巡捕》 - https://www.qidian.com/book/1041685400/
 33. 《那年搞军工，我的无人机卖爆了》 - https://www.qidian.com/book/1044128192/
 34. 《民国：王牌飞行员》 - https://www.qidian.com/book/1040173121/
 35. 《亮剑，从烽火词条开始崛起》 - https://www.qidian.com/book/1043408820/
 36. 《抗战：重整山河》 - https://www.qidian.com/book/1044561694/
 37. 《谍云迷踪》 - https://www.qidian.com/book/1042400154/
 38. 《抗战：从卧底大阪师团开始！》 - https://www.qidian.com/book/1045965283/
 39. 《谍战：我能看见情报价值》 - https://www.qidian.com/book/1042434072/
 40. 《抗战：虎贲崛起》 - https://www.qidian.com/book/1045338854/
 41. 《我的士兵能无限复活》 - https://www.qidian.com/book/1044584283/
 42. 《谍战：红色掌柜》 - https://www.qidian.com/book/1043542696/
 43. 《谍战：我在民国当魔头》 - https://www.qidian.com/book/1044143998/
 44. 《亮剑：绝地求生玩家》 - https://www.qidian.com/book/1041724253/
 45. 《海战：口径即真理》 - https://www.qidian.com/book/1045765853/
 46. 《亮剑：爹，我看你不像本地人呐！》 - https://www.qidian.com/book/1044017930/
 47. 《抗战：一人一枪极限强化》 - https://www.qidian.com/book/1045752734/
 48. 《亮剑：那小子真行》 - https://www.qidian.com/book/1045866267/
 49. 《亮剑，从晋西北打到长津湖》 - https://www.qidian.com/book/1045435871/
 50. 《亮剑：从雪山开始崛起》 - https://www.qidian.com/book/1043754575/
 51. 《提前5年穿越亮剑，我该怎么办？》 - https://www.qidian.com/book/1045816291/
 52. 《从亮剑开始的光环战士》 - https://www.qidian.com/book/1045835253/
 53. 《歼敌一亿，胜利转进》 - https://www.qidian.com/book/1046185059/
 54. 《红色莫斯科》 - https://www.qidian.com/book/1011126356/
 55. 《亮剑从穿越野战医院开始》 - https://www.qidian.com/book/1045521417/
 56. 《抗战：兵王的批量制造》 - https://www.qidian.com/book/1042905915/
 57. 《士兵突击：从钢七连开始》 - https://www.qidian.com/book/1043885179/
 58. 《谍云重重》 - https://www.qidian.com/book/1024418821/
 59. 《谍战：每日一条特工情报》 - https://www.qidian.com/book/1045419971/
 60. 《士兵之我是排雷兵》 - https://www.qidian.com/book/1045794071/
 61. 《亮剑：我在战场上捡属性》 - https://www.qidian.com/book/1045061844/
 62. 《谍战民国：我能读取死人记忆》 - https://www.qidian.com/book/1045636616/
 63. 《抗战之暗行者》 - https://www.qidian.com/book/1045059266/
 64. 《谍战：开局被党调科搜查》 - https://www.qidian.com/book/1041523706/
 65. 《亮剑：军事情报系统》 - https://www.qidian.com/book/1043069392/
 66. 《军工科技》 - https://www.qidian.com/book/1015346915/
 67. 《人在抗战，可我有一辆基地车！》 - https://www.qidian.com/book/1043242407/
 68. 《海关谍战》 - https://www.qidian.com/book/1045821891/
 69. 《亮剑：团长你给我留点》 - https://www.qidian.com/book/1034767231/
 70. 《亮剑：道爷我只是大自然的搬运工》 - https://www.qidian.com/book/1046205097/
 71. 《津门密码1937：金融暗战》 - https://www.qidian.com/book/1045150493/
 72. 《亮剑：这个营长不寻常》 - https://www.qidian.com/book/1045868720/
 73. 《万亿军火之王》 - https://www.qidian.com/book/1037509105/
 74. 《谍影：红鸾涅槃》 - https://www.qidian.com/book/1046214704/
 75. 《士兵突击：从老A的南瓜开始求生》 - https://www.qidian.com/book/1042865060/
 76. 《抗战：烽火十四载》 - https://www.qidian.com/book/1045796774/
 77. 《谍影锋刃：我用情报系统杀疯了》 - https://www.qidian.com/book/1046046855/
 78. 《亮剑之烽火晋察冀》 - https://www.qidian.com/book/1045099702/
 79. 《抗战双穿：从两界倒爷到军工巨擘》 - https://www.qidian.com/book/1044960161/
 80. 《我在亮剑当NPC》 - https://www.qidian.com/book/1046067264/
 81. 《谍战：从麦兰捕房开始》 - https://www.qidian.com/book/1044878829/
 82. 《谍战：我在1936当黑皮》 - https://www.qidian.com/book/1044620616/
 83. 《重生1988，打造首支特种部队》 - https://www.qidian.com/book/1043034695/
 84. 《亮剑：从炊事班走出来的尖刀》 - https://www.qidian.com/book/1046130847/
 85. 《炮狙从亮剑生死战开始》 - https://www.qidian.com/book/1046245779/
 86. 《人在欧陆，我有火控雷达》 - https://www.qidian.com/book/1045634374/
 87. 《烽火1937：铁血谍踪》 - https://www.qidian.com/book/1044964524/
 88. 《亮剑：在战场开外挂，我杀疯了》 - https://www.qidian.com/book/1045133609/
 89. 《抗战：烽火雄兵》 - https://www.qidian.com/book/1046056441/
 90. 《亮剑：从一个小兵开始抗战》 - https://www.qidian.com/book/1044754255/
 91. 《抗战：从周卫国参军开始》 - https://www.qidian.com/book/1031542656/
 92. 《谍海孤雁》 - https://www.qidian.com/book/1021439600/
 93. 《战术小队：我在华北打游击》 - https://www.qidian.com/book/1045007854/
 94. 《谍影凌云》 - https://www.qidian.com/book/1034379627/
